License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location,License Group,Area,Major City
3102317,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,BLOOMER CREEK INC,BLOOMER CREEK VINEYARD,5301 SR 414,,HECTOR,NY,14841,845097,3/27/2000,3/7/2013,2/29/2016,42.49044898,-76.86989832,"(42.49044898, -76.86989832)",Winery,Western,All Others
3103325,FARM WINERY,302,FW,Buffalo,3,ONTARIO,SONNENBERG GARDENS,FINGER LAKES WINE CENTER,151 CHARLOTTE ST,,CANANDAIGUA,NY,14424,845838,6/1/2000,6/1/2013,5/31/2016,42.89763257,-77.27551224,"(42.89763257, -77.27551224)",Winery,Western,All Others
3104128,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,ATWATER ESTATE VINEYARDS LLC,ATWATER ESTATE VINEYARDS,5055 RTE 414,,BURDETT,NY,14818,850148,,7/1/2013,6/30/2016,42.47915893,-76.8693807,"(42.47915893, -76.8693807)",Winery,Western,All Others
3110112,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,VALERIE J ROSBAUGH,TICKLE HILL WINERY,3839 BALL DIAMOND RD,,HECTOR,NY,14841,851492,9/14/2001,9/1/2013,8/31/2016,42.51319761,-76.85482185,"(42.51319761, -76.85482185)",Winery,Western,All Others
1192921,FARM WINERY,302,FW,New York City,1,SUFFOLK,FOUR CROWS INC,CROTEAUX,1450 SOUTH HARBOR ROAD,ROUTE 25 & BAYWATER AVENUE,SOUTHOLD,NY,11971,846074,5/2/2008,4/18/2013,4/30/2016,41.04495374,-72.43887656,"(41.04495374, -72.43887656)",Winery,NYC,All Others
3112961,FARM WINERY,302,FW,Buffalo,3,SENECA,THIRSTY OWL WINE COMPANY INC,THIRSTY OWL WINE COMPANY,6799 ELM BEACH ROAD,,OVID,NY,14521,850963,9/10/2002,9/1/2013,8/31/2016,42.69271231,-76.74525076,"(42.69271231, -76.74525076)",Winery,Western,All Others
3113151,FARM WINERY,302,FW,Buffalo,3,SENECA,MARTINS HONEY FARM & MEADERY LLC,MONTEZUMA WINERY,2981 AUBURN RD,,SENECA FALLS,NY,13148,850633,9/27/2002,9/1/2013,8/31/2016,42.9548491,-76.75689926,"(42.9548491, -76.75689926)",Winery,Western,All Others
3113152,FARM WINERY,302,FW,Buffalo,3,YATES,DAVID W HOFFMAN & AMY E HOFFMAN,ROOSTER HILL VINEYARDS,489 ROUTE 54 SOUTH,,PENN YAN,NY,14527,851501,11/5/2002,11/1/2013,10/31/2016,42.59476275,-77.07801745,"(42.59476275, -77.07801745)",Winery,Western,All Others
3113589,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,JOHN RICHARD TAMBURELLO,GLENHAVEN FARM,6121 SIRRINE ROAD,,TRUMANSBURG,NY,14886,846479,7/23/2002,7/1/2013,6/30/2016,42.50525101,-76.70923988,"(42.50525101, -76.70923988)",Winery,Western,All Others
3115537,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,BREAK NECK CREEK VINEYARDS LLC,CATHARINE VALLEY,4201 STATE ROUTE 414,T/O HECTOR,BURDETT,NY,14818,845883,5/29/2003,5/1/2013,4/30/2016,42.43639683,-76.8632498,"(42.43639683, -76.8632498)",Winery,Western,All Others
3155651,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,FORGE CELLARS LLC,FORGE CELLARS,5610 STATE RTE 414,,HECTOR,NY,14841,847834,1/27/2015,1/27/2015,12/31/2017,42.5058366,-76.8761597,,Winery,Western,All Others
3117591,FARM WINERY,302,FW,Buffalo,3,YATES,ROCK STREAM VINEYARDS LLC,ROCK STREAM VINEYARDS,378 ALLEN ROAD,,ROCK STREAM,NY,14878,847087,2/6/2004,6/1/2013,5/31/2016,42.48056616,-76.93888696,"(42.48056616, -76.93888696)",Winery,Western,All Others
3118005,FARM WINERY,302,FW,Buffalo,3,LIVINGSTON,DEER RUN ENTERPRISES INC,DEER RUN WINERY,3772 W LAKE RD,,GENESEO,NY,14454,851721,10/27/2003,10/1/2013,9/30/2016,42.82325628,-77.71606877,"(42.82325628, -77.71606877)",Winery,Western,All Others
3120882,FARM WINERY,302,FW,Buffalo,3,SENECA,BARTONS HARD CIDER LLC,BELLWETHER HARD CIDER,9070 ROUTE 89,,TRUMANSBURG,NY,14886,853123,11/9/2004,11/7/2013,10/31/2016,42.58580915,-76.67245576,"(42.58580915, -76.67245576)",Winery,Western,All Others
3121634,FARM WINERY,302,FW,Buffalo,3,YATES,VILLA BELL'ANGELO LLC,VILLA BELLANGELO,150 POPLAR POINT RD,,DUNDEE,NY,14837,847191,6/25/2004,6/1/2013,5/31/2016,42.5652668,-76.9178728,"(42.5652668, -76.9178728)",Winery,Western,All Others
3121646,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,SILVER SPRINGS WINERY LLC,SILVER SPRINGS WINERY,4408 ROUTE 414,,BURDETT,NY,14818,846509,6/14/2004,6/1/2013,5/31/2016,42.44693097,-76.86385095,"(42.44693097, -76.86385095)",Winery,Western,All Others
3121982,FARM WINERY,302,FW,Buffalo,3,NIAGARA,APPLETON CREEK WINERY LLC,THE WINERY AT MARJIM MANOR,7171 E LAKE RD,,APPLETON,NY,14008,846061,6/3/2004,6/1/2013,5/31/2016,43.34785782,-78.63884121,"(43.34785782, -78.63884121)",Winery,Western,All Others
3122999,FARM WINERY,302,FW,Buffalo,3,NIAGARA,OSCAR & MELINDA VIZCARRA,BECKER FARMS & VIZCARRA VINEYARDS,3724 QUAKER RD,,GASPORT,NY,14067,849694,8/20/2004,8/1/2013,7/31/2016,43.22424071,-78.56033747,"(43.22424071, -78.56033747)",Winery,Western,All Others
3123005,FARM WINERY,302,FW,Buffalo,3,YATES,ALAN D HUNT,YATES CELLARS,3170 ROUTE 54A,,BLUFF POINT,NY,14478,849596,7/13/2004,7/1/2013,6/30/2016,42.60578649,-77.11703082,"(42.60578649, -77.11703082)",Winery,Western,All Others
1200462,FARM WINERY,302,FW,New York City,1,SUFFOLK,GRACE2POWER LLC,BOUKE,35 COX NECK RD,ROUTE 48 & WESTPHALIA ROAD,MATTITUCK,NY,11952,845363,4/23/2008,4/1/2013,3/31/2016,40.98857499,-72.55385008,"(40.98857499, -72.55385008)",Winery,NYC,All Others
3124110,FARM WINERY,302,FW,Buffalo,3,SENECA,VARICK WINERY & VINEYARD LLC,VARICK WINERY & VINEYARD,5102 ROUTE 89,,ROMULUS,NY,14541,853489,2/22/2005,12/1/2013,11/30/2016,42.77757904,-76.76979976,"(42.77757904, -76.76979976)",Winery,Western,All Others
3154013,FARM WINERY,302,FW,Buffalo,3,SENECA,KELLEY ONEILL,RANDOLPH O'NEILL VINEYARD,6965 RTE 89,,OVID,NY,14521,847599,5/5/2014,5/5/2014,4/30/2017,42.68659411,-76.74505515,"(42.68659411, -76.74505515)",Winery,Western,All Others
1207679,FARM WINERY,302,FW,New York City,1,SUFFOLK,BAITING HOLLOW FARM VINEYARD LLC,BAITING HOLLOW FARM VINEYARD,2114 SOUND AVENUE,EDWARDS AVE,BAITING HOLLOW,NY,11933,852558,12/9/2008,12/1/2013,11/30/2016,40.95583792,-72.75520764,"(40.95583792, -72.75520764)",Winery,NYC,All Others
3125954,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,DAMIANI WINE CELLARS LLC,DAMIANI WINE CELLARS,5281 PEACH ORCHARD RD,,HECTOR,NY,14841,845863,6/7/2005,6/1/2013,5/31/2016,42.49550126,-76.88101981,"(42.49550126, -76.88101981)",Winery,Western,All Others
3126505,FARM WINERY,302,FW,Buffalo,3,YATES,STEVEN D SHAW,SHAW VINEYARD,3901 STATE ROUTE 14 UNIT 2,,HIMROD,NY,14842,853394,12/21/2005,12/1/2013,11/30/2016,42.57644198,-76.92979025,"(42.57644198, -76.92979025)",Winery,Western,All Others
3126859,FARM WINERY,302,FW,Buffalo,3,NIAGARA,HONEYMOON TRAIL WINERY LLC,HONEYMOON TRAIL WINERY,4120 RIDGE RD,,LOCKPORT,NY,14094,852409,11/29/2005,11/1/2013,10/31/2016,43.20348012,-78.81880869,"(43.20348012, -78.81880869)",Winery,Western,All Others
1045792,FARM WINERY,302,FW,New York City,1,SUFFOLK,PAUMANOK VINEYARDS LTD,PAUMANOK VINEYARDS,1074 MAIN RD,,AQUEBOGUE,NY,11931,849914,9/25/1990,9/1/2013,8/31/2016,40.949204,-72.604001,,Winery,NYC,All Others
3152310,FARM WINERY,302,FW,Buffalo,3,YATES,JOHANNES J REINHARDT,KEMMETER WINES,1020 ANTHONY RD,LOCATION A,PENN YAN,NY,14527,852438,12/11/2012,12/1/2013,11/30/2016,42.70578839,-76.9752953,"(42.70578839, -76.9752953)",Winery,Western,All Others
1215880,FARM WINERY,302,FW,New York City,1,SUFFOLK,NOFO WINE CO LLC,COFFEE POT CELLARS,44075 MAIN RD,PECONIC LN & HARBOR VIEW,PECONIC,NY,11958,846632,6/18/2009,6/1/2013,5/31/2016,41.04481393,-72.45020645,"(41.04481393, -72.45020645)",Winery,NYC,All Others
1216947,FARM WINERY,302,FW,New York City,1,SUFFOLK,WINE TRUST CELLARS LLC,THE WINE TRUST,35 COX NECK ROAD,ROUTE 48 & WESTPHALIA ROAD,MATTITUCK,NY,11952,846025,6/11/2009,6/1/2013,5/31/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
3153787,FARM WINERY,302,FW,Buffalo,3,STEUBEN,DOMAINE LESEURRE LLC,DOMAINE LESEURRE,13920 STATE RTE 54,,HAMMONDSPORT,NY,14840,733401,10/11/2013,10/11/2013,9/30/2016,42.48484501,-77.13904399,"(42.48484501, -77.13904399)",Winery,Western,All Others
3130234,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,SPARKLING PONDS WINERY LLC,SPARKLING PONDS WINERY,10661 W LAKE ROAD,,RIPLEY,NY,14775,851380,7/10/2006,8/22/2013,6/30/2016,42.2690361,-79.75421839,"(42.2690361, -79.75421839)",Winery,Western,All Others
3130435,FARM WINERY,302,FW,Buffalo,3,MONROE,VINO CORPORATION,MAYERS LAKE ONTARIO WINERY,1593 HAMLIN PARMA TOWN LINE RD,,HILTON,NY,14468,851044,8/11/2006,8/1/2013,7/31/2016,43.28990923,-77.8314492,"(43.28990923, -77.8314492)",Winery,Western,Rochester
3130437,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,LANCASTER HILLSIDE WINE CELLARS LLC,VETTER VINEYARDS WINERY,8005 PROSPECT STATION RD,,WESTFIELD,NY,14787,843221,1/2/2007,1/1/2013,12/31/2015,42.34845711,-79.51374617,"(42.34845711, -79.51374617)",Winery,Western,All Others
3153745,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,FLWC VINEYARDS INC,CHATEAU LAFAYETTE RENEAU,5081 ROUTE 414,,HECTOR,NY,14841,733426,11/4/2013,11/4/2013,10/31/2016,42.48132432,-76.86978658,"(42.48132432, -76.86978658)",Winery,Western,All Others
3153737,FARM WINERY,302,FW,Buffalo,3,ONTARIO,SONG HILL WINERY LLC,SONG HILL WINERY,521 COUNTY RD 9,,VICTOR,NY,14564,733386,10/1/2013,10/1/2013,9/30/2016,43.01403307,-77.39854334,"(43.01403307, -77.39854334)",Winery,Western,All Others
3131398,FARM WINERY,302,FW,Buffalo,3,SENECA,BELHURST ESTATE WINERY INC,BELHURST ESTATE WINERY,5525 E LAKE ROAD,,ROMULUS,NY,14541,845308,4/10/2007,4/1/2013,3/31/2016,42.75760688,-76.92116014,"(42.75760688, -76.92116014)",Winery,Western,All Others
3131629,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,ALTON LENOX NOBLE,NOBLE WINERY,8630 HARDSCRABBLE RD,,WESTFIELD,NY,14787,850662,9/22/2006,9/1/2013,8/31/2016,42.29162457,-79.62167479,"(42.29162457, -79.62167479)",Winery,Western,All Others
3132243,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,FARM & GARDEN FOODS INC,QUINCY CELLARS,10606 ROUTE 20,,RIPLEY,NY,14775,846401,4/5/2007,5/2/2013,3/31/2016,42.24897991,-79.74937729,"(42.24897991, -79.74937729)",Winery,Western,All Others
3132450,FARM WINERY,302,FW,Buffalo,3,ONTARIO,BOUDEWYN P & KAREN J KUENEN,WILHELMUS ESTATE WINERY,3627 E LAKE RD,T/O GORHAM,CANANDAIGUA,NY,14424,844773,4/17/2007,4/1/2013,3/31/2016,42.85342121,-77.25370137,"(42.85342121, -77.25370137)",Winery,Western,All Others
3132579,FARM WINERY,302,FW,Buffalo,3,SENECA,THREE BROTHERS WINERY & ESTATES LLC,NAGY'S NEWLAND VINEYARD & WINERY,623 LERCH RD,T/O FAYETTE,GENEVA,NY,14456,845537,5/15/2007,5/1/2013,4/30/2016,42.82041009,-76.92284593,"(42.82041009, -76.92284593)",Winery,Western,All Others
3133342,FARM WINERY,302,FW,Buffalo,3,STEUBEN,KEUKA LAKE VINEYARDS LTD,KEUKA LAKE VINEYARDS,8872 8882 COUNTY ROUTE 76,,HAMMONDSPORT,NY,14840,845741,4/26/2007,4/2/2013,3/31/2016,42.43075657,-77.20137258,"(42.43075657, -77.20137258)",Winery,Western,All Others
3134694,FARM WINERY,302,FW,Buffalo,3,YATES,FROST WINES LLC,HERMANN J WIEMER VINEYARD,3962 ROUTE 14,,DUNDEE,NY,14837,845174,4/25/2008,4/1/2013,3/31/2016,42.5738196,-76.92803737,"(42.5738196, -76.92803737)",Winery,Western,All Others
3134717,FARM WINERY,302,FW,Buffalo,3,ONTARIO,BILLSBORO VINEYARDS AND WINERY LLC,BILLSBORO WINERY,4760 W LAKE ROAD,,GENEVA,NY,14456,852530,10/22/2007,10/8/2013,9/30/2016,42.79820984,-76.97776425,"(42.79820984, -76.97776425)",Winery,Western,All Others
3134842,FARM WINERY,302,FW,Buffalo,3,WAYNE,YOUNG SOMMER WINERY LLC,YOUNG SOMMER WINERY,4287 JERSEY ROAD,,WILLIAMSON,NY,14589,850956,9/26/2007,9/1/2013,8/31/2016,43.2558156,-77.17689462,"(43.2558156, -77.17689462)",Winery,Western,All Others
3135085,FARM WINERY,302,FW,Buffalo,3,SENECA,ZUGIBE ENTERPRISES LLC,ZUGIBE VINEYARDS,4277 E LAKE ROAD,,GENEVA,NY,14456,853137,11/14/2007,11/8/2013,10/31/2016,42.81545765,-76.93139539,"(42.81545765, -76.93139539)",Winery,Western,All Others
3135091,FARM WINERY,302,FW,Buffalo,3,ORLEANS,LEONARD OAKES ESTATE WINERY INC,LEONARD OAKES ESTATE,11540 PLATTEN ROAD,,LYNDONVILLE,NY,14098,592013,5/9/2013,5/9/2013,12/31/2015,43.32129211,-78.37627044,"(43.32129211, -78.37627044)",Winery,Western,All Others
3135595,FARM WINERY,302,FW,Buffalo,3,NIAGARA,MARTIN & ANN SCHULZE,SCHULZE VINEYARDS & WINERY,2090 COOMER RD,,BURT,NY,14028,847240,2/25/2008,8/1/2013,7/31/2016,43.31587098,-78.73990546,"(43.31587098, -78.73990546)",Winery,Western,All Others
3136159,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,LIBERTY VINEYARDS LLC,LIBERTY VINEYARDS AND WINERY,2861 ROUTE 20,,SHERIDAN,NY,14135,845031,4/3/2008,4/1/2013,3/31/2016,42.48329586,-79.24692928,"(42.48329586, -79.24692928)",Winery,Western,All Others
1219403,FARM WINERY,302,FW,New York City,1,SUFFOLK,WALKER/MCCALL LLC,MCCALL RANCH,22600 MAIN RD,,CUTCHOGUE,NY,11935,850341,7/29/2009,7/1/2013,6/30/2016,41.00054826,-72.50118561,"(41.00054826, -72.50118561)",Winery,NYC,All Others
3136293,FARM WINERY,302,FW,Buffalo,3,YATES,SDMD ENTERPRISES LLC,MAGNUS RIDGE WINERY,5900 STATE ROUTE 14,,ROCK STREAM,NY,14878,846244,6/10/2008,6/1/2013,5/31/2016,42.47821395,-76.92393943,"(42.47821395, -76.92393943)",Winery,Western,All Others
1225554,FARM WINERY,302,FW,New York City,1,SUFFOLK,PETER DIBERNARDI,THE HIDDEN VINEYARD,2822 RIVER RD,EDWARDS AVE & PECONIC FIELD,CALVERTON,NY,11933,852645,12/4/2009,12/1/2013,11/30/2016,40.90448913,-72.7648098,"(40.90448913, -72.7648098)",Winery,NYC,All Others
3137685,FARM WINERY,302,FW,Buffalo,3,ORLEANS,SCHWENK WINE CELLARS LLC,SCHWENK WINE CELLARS MALLARD POINT VINEYARDS,1456 BILLS ROAD,RTE 18 & MARSH CREEK RD,KENT,NY,14477,847894,4/9/2008,4/11/2015,3/31/2016,43.34537452,-78.14963688,"(43.34537452, -78.14963688)",Winery,Western,All Others
3152368,FARM WINERY,302,FW,Buffalo,3,SENECA,TORO RUN WINERY LLC,TORO RUN WINERY,3050 SWICK RD,,OVID,NY,14521,851900,10/5/2012,10/1/2013,9/30/2016,42.726434,-76.76250552,"(42.726434, -76.76250552)",Winery,Western,All Others
1226237,FARM WINERY,302,FW,New York City,1,SUFFOLK,SIMCHA CELLARS LLC,SUHRU WINES,35 COX NECK ROAD,SOUND AVE & WEST FALIA ST,MATTITUCK,NY,11952,851695,10/6/2009,10/1/2013,9/30/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
1227564,FARM WINERY,302,FW,New York City,1,SUFFOLK,SANNINO S BELLA VITA VINEYARD LLC,SANNINO S BELLA VITA VINEYARD,1375 PECONIC LN,,PECONIC,NY,11958,853018,11/4/2009,11/4/2013,10/31/2016,41.04407112,-72.45828368,"(41.04407112, -72.45828368)",Winery,NYC,All Others
3139605,FARM WINERY,302,FW,Buffalo,3,ONTARIO,5 KINDER FARM LLC,INSPIRE MOORE WINERY AND VINEYARD,197 N MAIN ST,,NAPLES,NY,14512,845920,5/7/2009,5/1/2013,4/30/2016,42.62553343,-77.39525442,"(42.62553343, -77.39525442)",Winery,Western,All Others
3139834,FARM WINERY,302,FW,Buffalo,3,SENECA,KINGS GARDEN VINEYARDS LLC,KINGS GARDEN VINEYARDS,9085 RT 414,,LODI,NY,14860,845768,4/21/2009,4/3/2013,3/31/2016,42.58287355,-76.85516684,"(42.58287355, -76.85516684)",Winery,Western,All Others
3152386,FARM WINERY,302,FW,Buffalo,3,ONTARIO,WHITE SPRINGS FARM ESTATE WINERY LLC,WHITE SPRINGS WINERY,4200 NYS RTE 14S,,GENEVA,NY,14456,847021,12/14/2012,8/1/2013,7/31/2016,42.8296922,-76.98153836,"(42.8296922, -76.98153836)",Winery,Western,All Others
1227570,FARM WINERY,302,FW,New York City,1,SUFFOLK,MACARI VINEYARDS & WINERY LTD,MACARI VINEYARDS & WINERY,24385 MAIN ROAD,WEST OF ALVAHS LANE,CUTCHOGUE,NY,11935,846194,5/26/2010,5/1/2013,4/30/2016,41.00424412,-72.49591207,"(41.00424412, -72.49591207)",Winery,NYC,All Others
3153700,FARM WINERY,302,FW,Buffalo,3,ERIE,RICHARD BYINGTON & RUSSELL BYINGTON,SAVAGE WINERY,11300 SAVAGE RD,,CHAFFEE,NY,14030,847869,10/8/2013,3/19/2015,9/30/2016,42.57245774,-78.51466859,"(42.57245774, -78.51466859)",Winery,Western,Buffalo
3142808,FARM WINERY,302,FW,Buffalo,3,WAYNE,LONG ACRE FARMS LLC,JD WINE CELLARS,1342 EDDY RD,,MACEDON,NY,14502,852637,11/12/2009,11/1/2013,10/31/2016,43.11628143,-77.31358041,"(43.11628143, -77.31358041)",Winery,Western,All Others
3144582,FARM WINERY,302,FW,Buffalo,3,NIAGARA,VICTORIANBOURG WINE ESTATE LTD,VICTORIANBOURG WINE ESTATE,4402 E LAKE ROAD,,WILSON,NY,14172,845270,4/20/2010,4/1/2013,3/31/2016,43.32280138,-78.79990702,"(43.32280138, -78.79990702)",Winery,Western,All Others
3145965,FARM WINERY,302,FW,Buffalo,3,CHEMUNG,AUTUMN STOSCHECK,EVE'S CIDERY,308 BECKHORN HOLLOW ROAD,HICKORY GROVE RD & COOPER HILL,VAN ETTEN,NY,14889,850941,6/14/2010,8/1/2013,7/31/2016,42.178203,-76.562999,,Winery,Western,All Others
3146259,FARM WINERY,302,FW,Buffalo,3,NIAGARA,JAMES T BAKER & KATHLEEN M BAKER,CHATEAU NIAGARA WINERY,2466 W CREEK ROAD,,NEWFANE,NY,14108,844384,3/5/2010,3/1/2013,2/29/2016,43.29584814,-78.71462506,"(43.29584814, -78.71462506)",Winery,Western,All Others
3146801,FARM WINERY,302,FW,Buffalo,3,YATES,BLACK WALNUT VINEYARDS LLC,SERENITY VINEYARDS,930 DAVY ROAD,,PENN YAN,NY,14527,846964,7/8/2010,7/1/2013,6/30/2016,42.71573492,-76.97171802,"(42.71573492, -76.97171802)",Winery,Western,All Others
1045793,FARM WINERY,302,FW,New York City,1,SUFFOLK,CHANNING DAUGHTERS WINERY LLC,CHANNING DAUGHTERS,1927 SCUTTLEHOLE RD,,BRIDGEHAMPTON,NY,11932,853306,12/8/1997,9/17/2013,11/30/2016,40.95953976,-72.30990134,"(40.95953976, -72.30990134)",Winery,NYC,All Others
3152412,FARM WINERY,302,FW,Buffalo,3,SENECA,BOUNDARY BREAKS LLC,BOUNDARY BREAKS,1428 PORTER COVERT RD,,LODI,NY,14860,733229,4/30/2013,4/30/2013,3/31/2016,42.6298236,-76.87132041,"(42.6298236, -76.87132041)",Winery,Western,All Others
3147317,FARM WINERY,302,FW,Buffalo,3,NIAGARA,EVENINGSIDE INC,EVENINGSIDE VINEYARDS,4788 LOWER MOUNTAIN ROAD,,CAMBRIA,NY,14094,850959,7/29/2010,9/1/2013,8/31/2016,43.18270458,-78.78134286,"(43.18270458, -78.78134286)",Winery,Western,All Others
3155638,FARM WINERY,302,FW,Buffalo,3,STEUBEN,TRANQUILITY FARMS LLC,LUNA GARDENS WINERY,1351 GRIDLEY RD,,CORNING,NY,14830,847858,2/26/2015,2/26/2015,1/31/2018,42.067285,-77.010311,,Winery,Western,All Others
3148135,FARM WINERY,302,FW,Buffalo,3,STEUBEN,AZURE HILL WINERY INC,AZURE HILL WINERY,8716 GALLAGHER ROAD,,HAMMONDSPORT,NY,14840,851255,10/22/2010,10/1/2013,9/30/2016,42.49809848,-77.18248984,"(42.49809848, -77.18248984)",Winery,Western,All Others
3148590,FARM WINERY,302,FW,Buffalo,3,TOMPKINS,BONG SEN,KHMER ANGKOR VINEYARD,737 VAN OSTRAND ROAD,,GROTON,NY,13073,852424,10/25/2010,10/4/2013,9/30/2016,42.59126306,-76.47113156,"(42.59126306, -76.47113156)",Winery,Western,All Others
3149141,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,RYAN WILLIAM VINEYARD AND WINERY LLC,RYAN WILLIAM VINEYARD,5247 STATE ROUTE 414,,HECTOR,NY,14841,843516,2/9/2011,2/1/2013,1/31/2016,42.48776544,-76.87020304,"(42.48776544, -76.87020304)",Winery,Western,All Others
3149387,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,SAWMILL CREEK ESTATE LLC,THE HECTOR WINE COMPANY,5610 NYS ROUTE 414,,HECTOR,NY,14841,843255,1/13/2011,1/1/2013,12/31/2015,42.50393615,-76.87496829,"(42.50393615, -76.87496829)",Winery,Western,All Others
1237248,FARM WINERY,302,FW,New York City,1,SUFFOLK,DESEO DE MICHAEL LLC,DESEO DE MICHAEL,35 COX NECK ROAD,SOUND  & WESTPHALIA AVES,MATTITUCK,NY,11952,851940,7/30/2010,9/20/2013,6/30/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
1045797,FARM WINERY,302,FW,New York City,1,SUFFOLK,LAV COR AGRICULTURAL INC,PECONIC BAY WINERY,31320 MAIN RD BOX 818,,CUTCHOGUE,NY,11935,845829,12/23/1999,4/5/2013,3/31/2016,41.01796237,-72.48123401,"(41.01796237, -72.48123401)",Winery,NYC,All Others
3149702,FARM WINERY,302,FW,Buffalo,3,WAYNE,CHRISTOPHER STAUB LLC,ONTARIO BARN VINEYARDS,513 WHITNEY RD,,ONTARIO,NY,14519,846045,5/17/2011,5/1/2013,4/30/2016,43.20279376,-77.35485842,"(43.20279376, -77.35485842)",Winery,Western,All Others
3153539,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,CASTEL GRISCH MANAGEMENT LLC,CASTEL GRISCH,3380 COUNTY RTE 28,,WATKINS GLEN,NY,14891,733357,8/30/2013,8/30/2013,7/31/2016,42.39728287,-76.90541121,"(42.39728287, -76.90541121)",Winery,Western,All Others
3149999,FARM WINERY,302,FW,Buffalo,3,ONTARIO,RAYMOR ESTATE CELLARS LLC,RAYMOR ESTATE CELLARS,3263 WHEELER STATION RD,,BLOOMFIELD,NY,14469,847223,6/13/2011,6/1/2013,5/31/2016,42.86871667,-77.38008917,"(42.86871667, -77.38008917)",Winery,Western,All Others
3150044,FARM WINERY,302,FW,Buffalo,3,NIAGARA,A GUST OF SUN LLC,A GUST OF SUN,4515 BAER RD,RIDGE RD & LOWER MOUNTAIN RD,RANSOMVILLE,NY,14131,849889,7/29/2011,7/1/2013,6/30/2016,43.19419926,-78.85549166,"(43.19419926, -78.85549166)",Winery,Western,All Others
1278552,FARM WINERY,302,FW,New York City,1,SUFFOLK,RED TAIL PARTNERS LLC,ONABAY VINEYARDS,35 COX NECK RD,,MATTITUCK,NY,11952,834848,6/27/2014,6/27/2014,5/31/2017,40.9886802,-72.5549088,,Winery,NYC,All Others
1280648,FARM WINERY,302,FW,New York City,1,SUFFOLK,CARPE VINO LLC,CARPE VINO,35 COX NECK RD,,MATTITUCK,NY,11952,855821,10/10/2014,10/10/2014,9/30/2017,40.9886802,-72.5549088,,Winery,NYC,All Others
3150166,FARM WINERY,302,FW,Buffalo,3,STEUBEN,MICHELLE M HARTMAN,DEEP ROOT VINEYARD,10391 CROSS ST,ROFF HILL RD AND GALLAGHER,HAMMONDSPORT,NY,14840,851412,9/9/2011,9/1/2013,8/31/2016,42.50630711,-77.16409032,"(42.50630711, -77.16409032)",Winery,Western,All Others
2005158,FARM WINERY,302,FW,Albany,2,DUTCHESS,CASCADE MT WINERY & REST LLC,CASCADE MOUNTAIN  VINEYARDS,835 CASCADE RD,,AMENIA,NY,12501,852639,,10/16/2013,9/30/2016,41.882075,-73.56649,,Winery,Upstate,All Others
2005159,FARM WINERY,302,FW,Albany,2,DUTCHESS,CLINTON VINEYARDS INC,CLINTON VINEYARDS,450 SCHULTZVILLE ROAD,,CLINTON CORNERS,NY,12514,851901,,10/1/2013,9/30/2016,41.85022468,-73.77952672,"(41.85022468, -73.77952672)",Winery,Upstate,All Others
2005161,FARM WINERY,302,FW,Albany,2,DUTCHESS,DUTCHESS WINES LLC,ALISON WINES & VINEYARDS,231 PITCHER LANE,,RED HOOK,NY,12571,859345,,3/12/2014,8/31/2016,42.0282392,-73.854004,,Winery,Upstate,All Others
2005162,FARM WINERY,302,FW,Albany,2,DUTCHESS,ELIZABETH RYAN,BREEZY HILL ORCHARD,828 CENTRE RD,,STAATSBURG,NY,12580,853112,,12/1/2013,11/30/2016,41.8511374,-73.81389458,"(41.8511374, -73.81389458)",Winery,Upstate,All Others
1276447,FARM WINERY,302,FW,New York City,1,SUFFOLK,OSPREYS DOMINION VINEYARDS LTD,OSPREYS DOMINION VINEYARDS,44075 MAIN RD,,PECONIC,NY,11958,816929,3/19/2014,3/19/2014,2/28/2017,41.0439017,-72.4513321,"(0.0, 0.0)",Winery,NYC,All Others
